"ATTRIBUTE_DatasetAccession","USI","file_path","scan_id","role","Cosine","Matching Peaks","Adduct","Precursor_MZ","inchikey_first_block","lib_spectrum","ChromatographyAndPhase","IonizationSourceAndPolarity","NCBITaxonomy","SampleType"
"MSV000094899","mzspec:MSV000094899:peak/mzML/T1_Omepr_Bac_rep2.mzML:scan:1305","peak/mzML/T1_Omepr_Bac_rep2.mzML",1305,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"ST002722","mzspec:ST002722:CIR55_hilic_pos.mzXML:scan:1039","CIR55_hilic_pos.mzXML",1039,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894","normal phase (HILIC)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM009_1_030_RH4_01_43916.mzML:scan:1084","ccms_peak/blood/DM009_1_030_RH4_01_43916.mzML",1084,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM008_1_120_RD6_01_43656.mzML:scan:1097","ccms_peak/blood/DM008_1_120_RD6_01_43656.mzML",1097,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"ST002722","mzspec:ST002722:CIR18.mzXML:scan:1265","CIR18.mzXML",1265,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894","normal phase (HILIC)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"ST002722","mzspec:ST002722:CIR18.mzXML:scan:1049","CIR18.mzXML",1049,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894","normal phase (HILIC)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"ST002722","mzspec:ST002722:CIR18.mzXML:scan:1024","CIR18.mzXML",1024,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894","normal phase (HILIC)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"MSV000094899","mzspec:MSV000094899:peak/mzML/T5_Eryth_Bac_rep3.mzML:scan:1250","peak/mzML/T5_Eryth_Bac_rep3.mzML",1250,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000094899","mzspec:MSV000094899:peak/mzML/T1_Omepr_noBac_rep1.mzML:scan:1389","peak/mzML/T1_Omepr_noBac_rep1.mzML",1389,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000094899","mzspec:MSV000094899:peak/mzML/T5_Omepr_noBac_rep1.mzML:scan:3743","peak/mzML/T5_Omepr_noBac_rep1.mzML",3743,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000094899","mzspec:MSV000094899:peak/mzML/T2_Omepr_noBac_rep2.mzML:scan:1425","peak/mzML/T2_Omepr_noBac_rep2.mzML",1425,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000094395","mzspec:MSV000094395:peak/20240323_ADRC_serum_mzML/20240226_pool_qc_24.mzML:scan:842","peak/20240323_ADRC_serum_mzML/20240226_pool_qc_24.mzML",842,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,"9606|Homo sapiens","animal"
"MSV000094899","mzspec:MSV000094899:peak/mzML/T5_Omepr_Bac_rep2.mzML:scan:1404","peak/mzML/T5_Omepr_Bac_rep2.mzML",1404,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000094899","mzspec:MSV000094899:peak/mzML/T4_Omepr_noBac_rep1.mzML:scan:3139","peak/mzML/T4_Omepr_noBac_rep1.mzML",3139,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000092571","mzspec:MSV000092571:peak/mzML/P12_F5_A74_2_Plasma.mzML:scan:917","peak/mzML/P12_F5_A74_2_Plasma.mzML",917,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,"9606|Homo sapiens","animal"
"MSV000085607","mzspec:MSV000085607:peak/mzXML/Plate01/X3091374_GA12_01_54903.mzXML:scan:885","peak/mzXML/Plate01/X3091374_GA12_01_54903.mzXML",885,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894","reverse phase (C18)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"MSV000083593","mzspec:MSV000083593:ccms_peak/mzXML/samples/Plate_01_BA4_01_21417.mzML:scan:764","ccms_peak/mzXML/samples/Plate_01_BA4_01_21417.mzML",764,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000083593","mzspec:MSV000083593:ccms_peak/mzXML/samples/Plate_03_BB12_01_21660.mzML:scan:765","ccms_peak/mzXML/samples/Plate_03_BB12_01_21660.mzML",765,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000092571","mzspec:MSV000092571:peak/mzML/P1_E12_A36_2_CrF.mzML:scan:874","peak/mzML/P1_E12_A36_2_CrF.mzML",874,"parent",0.88,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,"9606|Homo sapiens","animal"
"MSV000083065","mzspec:MSV000083065:ccms_peak/Blood_plasma/Cyrrhosis_samples/CIR54-001_RB9_01_34982.mzML:scan:1185","ccms_peak/Blood_plasma/Cyrrhosis_samples/CIR54-001_RB9_01_34982.mzML",1185,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000094899","mzspec:MSV000094899:peak/mzML/T6_Lanso_noBac_rep1.mzML:scan:1216","peak/mzML/T6_Lanso_noBac_rep1.mzML",1216,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM016_9_360_RF3_01_43677.mzML:scan:1072","ccms_peak/blood/DM016_9_360_RF3_01_43677.mzML",1072,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000093571","mzspec:MSV000093571:peak/mzml/t2_Niclosamide_2.mzML:scan:1221","peak/mzml/t2_Niclosamide_2.mzML",1221,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM003_1_360_RG10_01_43808.mzML:scan:1087","ccms_peak/blood/DM003_1_360_RG10_01_43808.mzML",1087,"parent",0.88,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000083593","mzspec:MSV000083593:ccms_peak/mzXML/samples/Plate_02_GG2_01_21609.mzML:scan:764","ccms_peak/mzXML/samples/Plate_02_GG2_01_21609.mzML",764,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000084908","mzspec:MSV000084908:ccms_peak/Serum_mzXML/Serum_151A_GC5_01_50422.mzML:scan:1623","ccms_peak/Serum_mzXML/Serum_151A_GC5_01_50422.mzML",1623,"parent",0.88,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000083955","mzspec:MSV000083955:ccms_peak/Plate 1 5x/Samples/LD9050_5X_rerun_RD4_01_42821.mzML:scan:752","ccms_peak/Plate 1 5x/Samples/LD9050_5X_rerun_RD4_01_42821.mzML",752,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000092571","mzspec:MSV000092571:peak/mzML/P4_C6_A74_3_CrF.mzML:scan:869","peak/mzML/P4_C6_A74_3_CrF.mzML",869,"parent",0.88,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,"9606|Homo sapiens","animal"
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM009_1_030_RH4_01_43916.mzXML:scan:1084","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM009_1_030_RH4_01_43916.mzXML",1084,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM015_9_120_RA3_01_43831.mzXML:scan:1114","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM015_9_120_RA3_01_43831.mzXML",1114,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000095311","mzspec:MSV000095311:peak/mzML/T0_Omepr_Bac_rep3.mzML:scan:1258","peak/mzML/T0_Omepr_Bac_rep3.mzML",1258,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,"2|Bacteria",NA
"MSV000083065","mzspec:MSV000083065:ccms_peak/Blood_plasma/Cyrrhosis_samples/CIR59-001_RA10_01_34971.mzML:scan:1165","ccms_peak/Blood_plasma/Cyrrhosis_samples/CIR59-001_RA10_01_34971.mzML",1165,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM015_9_120_RA3_01_43831.mzML:scan:1114","ccms_peak/blood/DM015_9_120_RA3_01_43831.mzML",1114,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM014_9_360_RH2_01_43914.mzML:scan:1093","ccms_peak/blood/DM014_9_360_RH2_01_43914.mzML",1093,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000094899","mzspec:MSV000094899:peak/mzML/T4_Omepr_noBac_rep1.mzML:scan:3814","peak/mzML/T4_Omepr_noBac_rep1.mzML",3814,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000094899","mzspec:MSV000094899:peak/mzML/T0_Omepr_noBac_rep1.mzML:scan:1561","peak/mzML/T0_Omepr_noBac_rep1.mzML",1561,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000094899","mzspec:MSV000094899:peak/mzML/T4_Omepr_noBac_rep2.mzML:scan:3716","peak/mzML/T4_Omepr_noBac_rep2.mzML",3716,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000083065","mzspec:MSV000083065:ccms_peak/Blood_plasma/Cyrrhosis_samples/CIR23-002_RD5_01_35002.mzML:scan:1167","ccms_peak/Blood_plasma/Cyrrhosis_samples/CIR23-002_RD5_01_35002.mzML",1167,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM009_9_240_RD9_01_43973.mzML:scan:1116","ccms_peak/blood/DM009_9_240_RD9_01_43973.mzML",1116,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM014_9_120_RH7_01_43705.mzML:scan:1092","ccms_peak/blood/DM014_9_120_RH7_01_43705.mzML",1092,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM009_9_120_RF2_01_43890.mzXML:scan:1098","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM009_9_120_RF2_01_43890.mzXML",1098,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000093037","mzspec:MSV000093037:peak/mzML/263311_1.mzML:scan:999","peak/mzML/263311_1.mzML",999,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000093037","mzspec:MSV000093037:peak/mzML/284114_3.mzML:scan:1002","peak/mzML/284114_3.mzML",1002,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM014_1_300_RG1_01_44001.mzML:scan:1085","ccms_peak/blood/DM014_1_300_RG1_01_44001.mzML",1085,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000083593","mzspec:MSV000083593:ccms_peak/mzXML/samples/Plate_01_BC7_01_21447.mzML:scan:764","ccms_peak/mzXML/samples/Plate_01_BC7_01_21447.mzML",764,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000083065","mzspec:MSV000083065:ccms_peak/Blood_plasma/Twins_samples/TW-AV-001_RH8_01_35938.mzML:scan:1479","ccms_peak/Blood_plasma/Twins_samples/TW-AV-001_RH8_01_35938.mzML",1479,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000082744","mzspec:MSV000082744:ccms_peak/ST000763/EX00543/Raw data/Lipidomics/POS/BATCH2/20160328_S00021441_P.mzXML:scan:93","ccms_peak/ST000763/EX00543/Raw data/Lipidomics/POS/BATCH2/20160328_S00021441_P.mzXML",93,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000094899","mzspec:MSV000094899:peak/mzML/T6_Eryth_noBac_rep3.mzML:scan:1260","peak/mzML/T6_Eryth_noBac_rep3.mzML",1260,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM010_1_120_RG4_01_43904.mzML:scan:1083","ccms_peak/blood/DM010_1_120_RG4_01_43904.mzML",1083,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM014_9_300_RA8_01_44082.mzML:scan:1078","ccms_peak/blood/DM014_9_300_RA8_01_44082.mzML",1078,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000093037","mzspec:MSV000093037:peak/mzML/220921_3.mzML:scan:1028","peak/mzML/220921_3.mzML",1028,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000093037","mzspec:MSV000093037:peak/mzML/282533_4.mzML:scan:1002","peak/mzML/282533_4.mzML",1002,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000092699","mzspec:MSV000092699:peak/CIHR_Converted/Converted_Pos_MS2/PooledQC_Low_ddMS2.mzML:scan:2587","peak/CIHR_Converted/Converted_Pos_MS2/PooledQC_Low_ddMS2.mzML",2587,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000083065","mzspec:MSV000083065:ccms_peak/Blood_plasma/Twins_samples/TW-CA-002_RH6_01_35936.mzML:scan:1485","ccms_peak/Blood_plasma/Twins_samples/TW-CA-002_RH6_01_35936.mzML",1485,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000095331","mzspec:MSV000095331:peak/mzML_3/Group_4_slow_T0_drug_mix_3_1.mzML:scan:1575","peak/mzML_3/Group_4_slow_T0_drug_mix_3_1.mzML",1575,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,"2|Bacteria",NA
"MSV000086270","mzspec:MSV000086270:updates/2020-10-12_mjmeehan_2f63db47/other/mzML/ADNI_Go2_Plate_06_mzML/ADNI_Go2_P06_E10.mzML:scan:1006","updates/2020-10-12_mjmeehan_2f63db47/other/mzML/ADNI_Go2_Plate_06_mzML/ADNI_Go2_P06_E10.mzML",1006,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000086270","mzspec:MSV000086270:updates/2020-10-12_mjmeehan_2f63db47/other/mzML/ADNI_Go2_Plate_06_mzML/ADNI_Go2_P06_C09.mzML:scan:1014","updates/2020-10-12_mjmeehan_2f63db47/other/mzML/ADNI_Go2_Plate_06_mzML/ADNI_Go2_P06_C09.mzML",1014,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000086270","mzspec:MSV000086270:ccms_peak/ADNI_Go2_Plate_06_mzXML/ADNI_Go2_P06_E10.mzML:scan:1006","ccms_peak/ADNI_Go2_Plate_06_mzXML/ADNI_Go2_P06_E10.mzML",1006,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"ST002722","mzspec:ST002722:CIR59.mzXML:scan:1332","CIR59.mzXML",1332,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894","normal phase (HILIC)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"MSV000093037","mzspec:MSV000093037:peak/mzML/249240_4.mzML:scan:1020","peak/mzML/249240_4.mzML",1020,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000093037","mzspec:MSV000093037:peak/mzML/282533_2.mzML:scan:1003","peak/mzML/282533_2.mzML",1003,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/standards/Std2000pt0_1_GD1_01_43610.mzXML:scan:1090","updates/2019-03-27_alan_jarmusch_6d15f636/peak/standards/Std2000pt0_1_GD1_01_43610.mzXML",1090,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/standards/Std1000pt0_2_GC8_01_43607.mzXML:scan:1104","updates/2019-03-27_alan_jarmusch_6d15f636/peak/standards/Std1000pt0_2_GC8_01_43607.mzXML",1104,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM013_1_300_RC4_01_43642.mzXML:scan:1097","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM013_1_300_RC4_01_43642.mzXML",1097,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/standards/Std250pt0_1_GC6_01_43599.mzXML:scan:1080","updates/2019-03-27_alan_jarmusch_6d15f636/peak/standards/Std250pt0_1_GC6_01_43599.mzXML",1080,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM006_9_240_RB7_01_44030.mzML:scan:1108","ccms_peak/blood/DM006_9_240_RB7_01_44030.mzML",1108,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM010_1_120_RG4_01_43904.mzML:scan:1089","ccms_peak/blood/DM010_1_120_RG4_01_43904.mzML",1089,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000096884","mzspec:MSV000096884:ccms_peak/20240323_ADRC_serum_mzML_NA_rm/20240226_pool_qc_9.mzML:scan:832","ccms_peak/20240323_ADRC_serum_mzML_NA_rm/20240226_pool_qc_9.mzML",832,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,"9606|Homo sapiens","animal"
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM016_9_360_RF3_01_43677.mzML:scan:1081","ccms_peak/blood/DM016_9_360_RF3_01_43677.mzML",1081,"parent",0.88,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000085760","mzspec:MSV000085760:raw/mzXML/7931.mzXML:scan:2179","raw/mzXML/7931.mzXML",2179,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,"9606|Homo sapiens","animal"
"MSV000094097","mzspec:MSV000094097:peak/Blood/Serum/VAOAD_010_Day15_S.mzML:scan:1411","peak/Blood/Serum/VAOAD_010_Day15_S.mzML",1411,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894","reverse phase (C18)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"MSV000083065","mzspec:MSV000083065:ccms_peak/Blood_plasma/Cyrrhosis_samples/CIR42-001_RC9_01_34994.mzML:scan:1173","ccms_peak/Blood_plasma/Cyrrhosis_samples/CIR42-001_RC9_01_34994.mzML",1173,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000083065","mzspec:MSV000083065:ccms_peak/Blood_plasma/Twins_samples/TW-AX-001_RE1_01_35895.mzML:scan:1493","ccms_peak/Blood_plasma/Twins_samples/TW-AX-001_RE1_01_35895.mzML",1493,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"ST001357","mzspec:ST001357:mzML_files/mtab_alm_UW_072718_07.mzML:scan:3233","mzML_files/mtab_alm_UW_072718_07.mzML",3233,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894","reverse phase (C18)","electrospray ionization (negative)",NA,"environmental"
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM018_9_360_RC7_01_44105.mzML:scan:1065","ccms_peak/blood/DM018_9_360_RC7_01_44105.mzML",1065,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000085724","mzspec:MSV000085724:ccms_peak/mzXML/Plate02/X3074166_RA11_01_55030.mzML:scan:891","ccms_peak/mzXML/Plate02/X3074166_RA11_01_55030.mzML",891,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894","reverse phase (C18)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"MSV000092571","mzspec:MSV000092571:peak/mzML/P1_F2_A36_4_CrF.mzML:scan:891","peak/mzML/P1_F2_A36_4_CrF.mzML",891,"parent",0.88,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,"9606|Homo sapiens","animal"
"MSV000085607","mzspec:MSV000085607:peak/mzXML/Plate02/X3074166_RA11_01_55030.mzXML:scan:891","peak/mzXML/Plate02/X3074166_RA11_01_55030.mzXML",891,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894","reverse phase (C18)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"MSV000083593","mzspec:MSV000083593:ccms_peak/mzXML/samples/Plate_02_GH2_01_21622.mzML:scan:759","ccms_peak/mzXML/samples/Plate_02_GH2_01_21622.mzML",759,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000083593","mzspec:MSV000083593:ccms_peak/mzXML/samples/Plate_02_GG4_01_21611.mzML:scan:759","ccms_peak/mzXML/samples/Plate_02_GG4_01_21611.mzML",759,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000096884","mzspec:MSV000096884:ccms_peak/20240323_ADRC_serum_mzML_NA_rm/7513614877.mzML:scan:836","ccms_peak/20240323_ADRC_serum_mzML_NA_rm/7513614877.mzML",836,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,"9606|Homo sapiens","animal"
"MSV000096884","mzspec:MSV000096884:ccms_peak/20240323_ADRC_serum_mzML_NA_rm/20240226_pool_qc_12.mzML:scan:841","ccms_peak/20240323_ADRC_serum_mzML_NA_rm/20240226_pool_qc_12.mzML",841,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,"9606|Homo sapiens","animal"
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM010_9_120_RF9_01_43795.mzML:scan:1069","ccms_peak/blood/DM010_9_120_RF9_01_43795.mzML",1069,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM003_1_240_RH10_01_43820.mzML:scan:1069","ccms_peak/blood/DM003_1_240_RH10_01_43820.mzML",1069,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM016_1_240_RC6_01_44104.mzML:scan:1035","ccms_peak/blood/DM016_1_240_RC6_01_44104.mzML",1035,"parent",0.88,5,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00012314894",NA,NA,NA,NA
